time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.203016301442,0.191721614832,12.0657497461,0.0750361513064,6.18406263767,0.0,0.577873871816,0.523582548918,3.19457073864,0.0399885307986,-0.110764930213,0.0,428.04686826774935,429.4511839858496,430.0777212589619,429.90205315728065
1.3800000000000008,0.239779684845,0.224701477757,12.2605022341,0.0769661218808,6.17754292351,0.0,0.648210000379,0.575941927028,3.29676397421,0.00799534105212,-0.104759863806,0.0,448.5927226778935,449.06980261372814,451.3222539773771,448.732875549784
1.4400000000000008,0.280721821324,0.260728097868,12.4597449614,0.0776869769261,6.17133581242,0.0,0.717093894449,0.624978496191,3.34441459939,0.0190361478788,-0.100958363766,0.0,432.4967155151438,432.8071516956532,432.6976345876336,433.6260402045743
1.5000000000000009,0.326212181744,0.299915322596,12.6644539773,0.0789685442954,6.16536083766,0.0,0.799839442591,0.681345167317,3.47868443564,0.0256420133503,-0.0969668868483,0.0,461.02414303485364,461.3312693677399,460.0747269156007,460.59745577296303
1.560000000000001,0.376737856917,0.342473835938,12.8767296737,0.0805379537086,6.15898787689,0.0,0.884914629792,0.737388215952,3.59666255504,0.0271669255132,-0.140430858267,0.0,458.9170185348582,455.4430026707216,456.50224865764955,456.6240369365391
1.620000000000001,0.432709784819,0.388551538028,13.0976160079,0.0817310752496,6.15057152245,0.0,0.981677902747,0.798633715632,3.76546464011,-0.00154773479263,-0.139958231221,0.0,473.1523411651477,473.1717496838684,474.75442225877237,472.5459486527549
1.680000000000001,0.494211520483,0.438038140955,13.3251618807,0.0816613934662,6.14228635419,0.0,1.06913331155,0.850873262844,3.81904429055,-0.000399543053373,-0.134586496336,0.0,439.40370551297224,439.8309152373777,438.8544553769138,438.94978244187195
1.740000000000001,0.561422709984,0.490827638401,13.558020835,0.081569483225,6.13415771459,0.0,1.17201287169,0.908708720081,3.94229421429,-0.00389864836412,-0.137319189822,0.0,461.4586115321098,461.22660948954154,462.6325805089079,462.3570006311828
1.8000000000000012,0.634123334897,0.546621286536,13.7926257252,0.0819242925843,6.12579907062,0.0,1.25199881256,0.951081486566,3.8779256892,0.0205551816746,-0.143619771884,0.0,402.15939791729056,401.56791391445404,400.39344439807667,402.61225417884566
1.8600000000000012,0.712208003392,0.605195817479,14.0261803671,0.0828954046015,6.11794299207,0.0,1.35152655489,1.00146871925,3.9069115631,0.00557588048145,-0.113265045952,0.0,432.37805885147225,434.91114967251417,433.67587036560684,432.41566287872314
1.9200000000000013,0.796585711542,0.666895196503,14.2625430435,0.083286061292,6.11136526991,0.0,1.46163759805,1.05516355333,3.97141000463,0.00831845749605,-0.103205287855,0.0,445.0829661742536,445.89495560577245,445.4053856435827,445.6295404036318
1.9800000000000013,0.887794579059,0.731869144645,14.5033348236,0.0842472419484,6.10561963207,0.0,1.57915595393,1.11065476052,4.05446873537,0.0281456351902,-0.0839658232384,0.0,450.5287115523882,452.0738830232745,452.534852843841,454.1280956473782
2.0400000000000014,0.986541573283,0.800369389537,14.7511869075,0.0855352440463,6.1007651006,0.0,1.71280102222,1.17277588459,4.20646727332,0.00272512860582,-0.0754086998525,0.0,473.66546052054326,474.31826899406565,476.1763742939021,474.22758145920574
2.1000000000000014,1.0920571297,0.871992033736,15.0008778035,0.0852644390917,6.09630797025,0.0,1.80473150061,1.21464664587,4.11675375254,-0.0257459640394,-0.0721299616069,0.0,397.10828185140815,397.4039373058469,398.3557550515309,395.743374271862
2.1600000000000015,1.20373542616,0.946375971001,15.2482567025,0.0834439310121,6.091953189,0.0,1.91820079551,1.26463164758,4.12900246702,-0.041635486267,-0.0734941420405,0.0,432.8295928702452,432.71052262429606,431.6039243582119,430.26024139427943
2.2200000000000015,1.32274023126,1.0239083521,15.4986499804,0.0810545210156,6.08736423503,0.0,2.048948082,1.31946999179,4.2169221221,-0.0364265416033,-0.0832484762422,0.0,457.44117943550464,456.65919241189465,456.0512910010024,456.46643689333894
2.2800000000000016,1.45023935167,1.1049053496,15.7571194489,0.0789864474978,6.082801476,0.0,2.20134932751,1.38008821661,4.39778404522,-0.0308138882081,-0.0645590912963,0.0,485.15000747198417,486.5472144774073,485.8740236660627,486.29428056320177
2.3400000000000016,1.58613016381,1.18916146262,16.0222960294,0.0769381237985,6.07844641857,0.0,2.3286095925,1.42821547263,4.44107426128,-0.041790986338,-0.0978668327179,0.0,445.9799536103931,443.24612813770915,447.00257948483124,446.1065298391819
2.4000000000000017,1.72986982837,1.27630685962,16.290692425,0.0743820709637,6.07254551243,0.0,2.4631468422,1.47632218082,4.5049664766,-0.0442714710514,-0.0993286879448,0.0,453.22286484819267,453.0972416252682,452.9160837541624,452.71555808579194
2.4600000000000017,1.8814628976,1.36617069947,16.5613966093,0.0724089819045,6.06635399327,0.0,2.59039922695,1.51889129211,4.51820804836,-0.0165291923657,-0.112317234175,0.0,439.05726674615585,437.9686389235039,435.8467485364466,438.15896198886753
2.520000000000002,2.04072636587,1.45852916453,16.8325668574,0.0713439046817,6.05953704266,0.0,2.71888187171,1.55959084734,4.52050771332,-0.0203147274523,-0.116345834208,0.0,435.7267254757857,435.3779567727334,434.3232816783801,434.00568366615175
2.580000000000002,2.2085295528,1.55352741141,17.1069924424,0.0699713235999,6.05229519078,0.0,2.87507709017,1.60680399731,4.62620789692,-0.0285664231033,-0.131239711811,0.0,469.3227257696165,468.1526573656422,468.54442684385344,467.9023583854326
2.640000000000002,2.38514120936,1.65111379717,17.3847607618,0.0681893800872,6.04547047917,0.0,3.01249772533,1.64587229302,4.6323883978,-0.0320659855385,-0.0917661339009,0.0,436.6216138506644,439.89023420293404,438.9849734471048,438.69415173133154
2.700000000000002,2.57063394592,1.75115411663,17.6650713131,0.0659688182366,6.03939811734,0.0,3.17093617257,1.68853169198,4.71063491296,-0.0493961162251,-0.137456267342,0.0,464.08437861527705,460.47381345760954,463.1291603802288,461.76322025016606
2.760000000000002,2.76474460629,1.85343595227,17.9460417697,0.0631631109598,6.03110760673,0.0,3.30001186668,1.72060114814,4.65495995842,-0.0419560473505,-0.139651481699,0.0,419.86308265078117,419.65361525590174,419.8392856730103,420.48298210780825
2.820000000000002,2.96765731453,1.95781803544,18.2272636949,0.0604190539046,6.02304231816,0.0,3.46431919127,1.75847671422,4.71839512716,-0.0546257735939,-0.12561394093,0.0,458.9379770042221,460.0348383863602,459.9729363931043,458.967128692053
2.880000000000002,3.18059210394,2.06441535598,18.5123518459,0.0580509406205,6.01520331698,0.0,3.63400984864,1.79443249987,4.78381591787,-0.019463839413,-0.143322841478,0.0,462.0332254615697,460.61946906765667,460.4621463091521,463.2348503117692
2.940000000000002,3.40376914359,2.17310643798,18.8010441687,0.0571907003058,6.00674718222,0.0,3.80579247097,1.82844265379,4.83850729141,-0.00567020959104,-0.136548711425,0.0,460.3780048663462,460.8960420573048,458.44394758507354,459.53893617022305
3.000000000000002,3.63732740405,2.28380378265,19.0927384142,0.0567382216832,5.99882760982,0.0,3.97998558625,1.8613702475,4.88391079563,-0.0115740869859,-0.124167592956,0.0,456.92257178567354,457.89316349293694,459.77236381189874,459.30440358714634
3.0600000000000023,3.88208006996,2.39658029787,19.3892111286,0.0568048377901,5.99110485995,0.0,4.17884483199,1.89773908696,4.99739787069,0.0187945882674,-0.139837508981,0.0,481.7946081790559,480.5942374145538,480.0556541765825,482.3549446714498
3.1200000000000023,4.13895469881,2.51154893289,19.6926027435,0.057816030906,5.98220552146,0.0,4.38412097779,1.93457397408,5.11440933006,0.0126567378663,-0.176403631744,0.0,485.5426391585646,482.7711913125533,485.3331427712102,484.87205478032723
3.1800000000000024,4.40762350983,2.6286123553,20.00073011,0.0590013354597,5.97173285957,0.0,4.57217770789,1.96756262787,5.15556658433,0.0311124392911,-0.171068248772,0.0,463.12259803954555,463.5141817973592,463.50553850211855,464.9539643890294
3.2400000000000024,4.68663473154,2.74747051114,20.307835545,0.0604253295308,5.96249213819,0.0,4.72880121993,1.99447802178,5.08104311968,0.00183242957239,-0.132396283171,0.0,425.546729694298,428.8202325421631,428.9702032468142,426.47605928302784
3.3000000000000025,4.97460348687,2.86785495292,20.6087836863,0.0604443141445,5.9543888758,0.0,4.87066223755,2.01832976451,4.95072440914,-0.00290273391841,-0.140977853784,0.0,408.91170509583753,408.1276422365674,407.9060484048714,407.4828505637665
3.3600000000000025,5.271295817,2.98968658911,20.9022582271,0.0598642111369,5.94618817092,0.0,5.01958652657,2.04268345424,4.83182759386,-0.0287795161715,-0.129237117394,0.0,410.9282188099105,411.94891126979695,413.50273995387045,411.21630957361856
3.4200000000000026,5.57810284783,3.11314623429,21.1916815612,0.0584833408014,5.93854572593,0.0,5.20767830945,2.07244972861,4.81509933963,-0.0134451891991,-0.123889995982,0.0,446.40815300786505,446.8296310654934,447.14209719784793,448.3897868925377
3.4800000000000026,5.89666388938,3.23842367122,21.4810993512,0.0576317732523,5.93123614934,0.0,5.41130472156,2.10332307948,4.83142774603,-0.0157315132515,-0.117992566451,0.0,458.98410210681715,459.4390974493643,459.38183448738505,459.20058263478916
3.5400000000000027,6.22712403668,3.36546609777,21.7703430161,0.0564877743627,5.92418768907,0.0,5.60430500574,2.13128315701,4.80952229754,-0.0267476326452,-0.116458468299,0.0,448.2759795650921,448.3884065055732,448.556972219533,447.6612958062813
3.6000000000000028,6.57012901831,3.49428992508,22.0605871084,0.0552434950945,5.91734471566,0.0,5.82934262691,2.16262842587,4.86429305644,-0.0108308738828,-0.109625055106,0.0,473.5827984297797,474.09750285366295,474.1858034593918,475.4072290151718
3.660000000000003,6.92531970391,3.62476491358,22.350433087,0.0543210091909,5.91084566243,0.0,6.01058910595,2.18644154498,4.79700121853,-0.0265108779727,-0.105825095269,0.0,435.35544161872224,435.66276272886995,437.2684694738842,435.9600104286298
